"day","match","clicks","impressions","cost","avgpos","qualityscore","conv"
"2013-10-18","Broad",0,1,0,4,7,0
"2013-10-27","Exact",0,1,0,1,6,0
"2013-11-06","Exact",0,1,0,2,7,0
"2013-11-04","Broad",0,2,0,5,6,0
"2013-11-06","Broad",0,2,0,2.5,5,0
"2013-10-20","Phrase",0,1,0,1,6,0
"2013-11-08","Broad",0,1,0,7,6,0
"2013-10-30","Phrase",2,7,1.42,1,6,0
"2013-11-11","Exact",0,1,0,1,7,0
"2013-10-23","Broad",0,1,0,4,7,0
"2013-11-03","Broad",0,1,0,1,6,0
"2013-10-25","Phrase",0,1,0,1,9,0
"2013-10-24","Phrase",2,74,1.71,2.5,4,0
"2013-11-07","Broad",0,10,0,5.5,5,0
"2013-10-29","Phrase",0,29,0,3.2,6,0
"2013-10-23","Phrase",0,1,0,1,6,0
"2013-10-16","Broad",3,55,2.73,1.6,7,0
"2013-10-22","Broad",0,1,0,4,6,0
"2013-10-24","Broad",0,2,0,2.5,6,0
"2013-11-01","Broad",0,31,0,2.3,5,0
"2013-10-14","Broad",0,7,0,5.9,6,0
"2013-11-05","Phrase",1,6,0.55,1.5,6,0
"2013-10-18","Broad",0,4,0,1.8,7,0
"2013-10-23","Broad",0,6,0,2.8,7,0
"2013-10-29","Broad",0,2,0,1.5,6,0
"2013-11-04","Exact",0,1,0,2,6,0
"2013-10-16","Exact",0,1,0,2,6,0
"2013-10-29","Phrase",0,1,0,2,6,0
"2013-10-23","Phrase",0,13,0,1.4,5,0
"2013-10-14","Broad",3,32,2.75,2.3,6,0
"2013-11-10","Exact",1,10,0.41,1,7,0
"2013-11-01","Broad",0,5,0,2,4,0
"2013-11-11","Broad",0,5,0,3.8,4,0
"2013-10-23","Phrase",3,41,3.23,3.3,6,0
"2013-10-23","Broad",1,10,0.83,1.5,9,0
"2013-11-12","Broad",0,18,0,2.6,5,0
"2013-11-02","Broad",1,22,1.52,2.2,5,0
"2013-10-21","Phrase",1,5,1.73,1.8,4,0
"2013-11-06","Broad",0,23,0,4,6,0
"2013-10-26","Broad",0,9,0,3,5,0
"2013-11-03","Exact",1,13,0.64,1.4,6,0
"2013-10-29","Broad",1,14,1.93,2.1,6,0
"2013-11-03","Broad",1,6,0.54,1,7,0
"2013-10-17","Broad",1,11,1.48,2.1,5,0
"2013-10-27","Broad",0,2,0,3.5,6,0
"2013-10-17","Broad",0,2,0,4,6,0
"2013-10-15","Broad",0,1,0,6,7,0
"2013-11-09","Broad",0,98,0,3.2,6,0
"2013-10-28","Broad",0,5,0,6.2,5,0
"2013-10-17","Broad",0,2,0,2,7,0
"2013-10-22","Broad",0,1,0,4,7,0
"2013-11-01","Phrase",0,5,0,1.2,6,0
"2013-10-28","Broad",0,31,0,3.1,6,0
"2013-10-14","Broad",0,40,0,4,7,0
"2013-10-16","Broad",1,4,0.47,1.5,7,0
"2013-10-18","Broad",0,4,0,5.3,6,0
"2013-10-22","Exact",0,1,0,1,7,0
"2013-11-06","Broad",0,1,0,1,7,0
"2013-11-02","Broad",0,1,0,4,5,0
"2013-11-10","Broad",0,23,0,3.7,7,0
"2013-10-23","Broad",1,25,1.48,2.4,5,0
"2013-11-08","Broad",0,4,0,3.3,6,0
"2013-10-20","Broad",0,3,0,1.7,6,0
"2013-11-03","Broad",0,1,0,1,4,0
"2013-10-26","Phrase",0,34,0,2.4,4,0
"2013-10-14","Phrase",1,49,0.93,2,4,0
"2013-11-05","Phrase",0,5,0,1.6,6,0
"2013-11-01","Phrase",0,2,0,1,7,0
"2013-10-24","Broad",0,4,0,2,6,0
"2013-10-17","Broad",2,31,1.56,3.8,7,0
"2013-10-21","Broad",0,1,0,1,8,0
"2013-10-26","Phrase",0,25,0,2.4,6,0
"2013-10-20","Broad",2,32,1.1,1.4,3,0
"2013-10-29","Broad",0,11,0,3.5,6,0
"2013-11-11","Broad",0,1,0,2,7,0
"2013-11-03","Broad",0,4,0,5.5,5,0
"2013-10-25","Phrase",0,1,0,1,5,0
"2013-10-27","Broad",0,152,0,2.9,6,0
"2013-10-14","Exact",1,2,0.2,1,7,0
"2013-11-07","Broad",0,1,0,2,6,0
"2013-11-05","Exact",1,25,0.68,1,3,0
"2013-11-02","Phrase",0,3,0,4.3,7,0
"2013-10-14","Broad",0,1,0,6,6,0
"2013-10-30","Phrase",0,1,0,1,7,0
"2013-10-15","Phrase",0,5,0,4,6,0
"2013-11-06","Broad",0,8,0,4.6,6,0
"2013-10-29","Broad",1,3,0.87,4.7,6,0
"2013-11-10","Phrase",0,1,0,1,6,0
"2013-10-15","Exact",0,1,0,1,7,0
"2013-10-24","Broad",0,5,0,6.8,6,0
"2013-10-30","Broad",0,2,0,5,6,0
"2013-11-06","Exact",0,1,0,1,6,0
"2013-10-29","Phrase",1,2,0.96,1.5,6,0
"2013-10-29","Broad",0,5,0,4.6,6,0
"2013-10-16","Broad",1,2,0.81,1.5,9,0
"2013-10-26","Broad",0,1,0,2,6,0
"2013-11-12","Broad",0,2,0,7.5,6,0
"2013-10-27","Broad",1,15,1.41,1.8,5,0
"2013-11-11","Phrase",0,6,0,1,7,0
"2013-10-19","Phrase",0,3,0,2.7,7,0
"2013-11-10","Phrase",0,5,0,1.4,6,0
"2013-10-29","Broad",0,3,0,1,6,0
"2013-10-20","Broad",0,10,0,6,6,0
"2013-11-08","Broad",0,4,0,2.3,6,0
"2013-11-06","Phrase",0,123,0,2.7,4,0
"2013-10-14","Broad",0,9,0,1.9,7,0
"2013-11-02","Broad",1,1,0.45,2,4,0
"2013-10-21","Broad",2,27,1.37,4.3,7,0
"2013-10-22","Broad",0,27,0,2.3,7,0
"2013-11-09","Phrase",0,1,0,1,7,0
"2013-11-11","Broad",0,1,0,4,6,0
"2013-10-31","Exact",0,1,0,1,6,0
"2013-10-29","Phrase",0,3,0,3.7,6,0
"2013-11-07","Phrase",0,14,0,1.4,5,0
"2013-11-08","Broad",0,1,0,3,8,0
"2013-10-14","Broad",0,3,0,2.3,5,0
"2013-11-04","Phrase",0,2,0,1,7,0
"2013-11-03","Broad",0,2,0,1,8,0
"2013-10-17","Exact",0,2,0,1,7,0
"2013-11-06","Phrase",0,1,0,2,7,0
"2013-10-28","Broad",0,5,0,1.2,7,0
"2013-11-08","Broad",0,3,0,2.7,6,0
"2013-10-21","Exact",0,1,0,2,7,0
"2013-11-07","Exact",0,1,0,2,6,0
"2013-11-09","Phrase",0,4,0,2,4,0
"2013-10-25","Phrase",0,2,0,2.5,6,0
"2013-11-12","Broad",0,7,0,1.9,10,0
"2013-11-03","Broad",0,8,0,2.1,7,0
"2013-11-10","Broad",2,58,1.42,4.9,6,0
"2013-10-20","Broad",0,3,0,2.7,7,0
"2013-11-03","Exact",0,1,0,1,9,0
"2013-10-26","Broad",0,2,0,4.5,6,0
"2013-10-16","Broad",0,5,0,3.8,6,0
"2013-11-11","Phrase",1,7,1.04,3.4,6,0
"2013-11-05","Broad",0,1,0,8,7,0
"2013-11-01","Broad",2,35,1.85,5,4,0
"2013-10-14","Phrase",0,3,0,1,6,0
"2013-10-23","Broad",0,2,0,1,9,0
"2013-10-18","Broad",0,1,0,1,6,0
"2013-11-09","Broad",0,1,0,8,6,0
"2013-10-28","Phrase",0,3,0,1.7,6,0
"2013-10-16","Broad",0,17,0,2.4,5,0
"2013-11-06","Broad",0,1,0,2,6,0
"2013-11-02","Broad",0,4,0,5.3,6,0
"2013-11-05","Phrase",1,4,0.39,1.3,7,0
"2013-11-04","Broad",0,2,0,4,6,0
"2013-11-01","Broad",1,10,0.81,1.9,7,0
"2013-11-02","Exact",2,48,1.64,1,4,0
"2013-10-29","Broad",0,6,0,2,7,0
"2013-11-01","Broad",0,1,0,5,6,0
"2013-11-10","Broad",0,2,0,1,9,0
"2013-11-04","Phrase",0,2,0,5,7,0
"2013-10-30","Phrase",3,50,4.61,3.1,6,0
"2013-11-08","Broad",5,265,6.15,2.7,6,0
"2013-11-05","Exact",4,25,1.39,1.4,6,0
"2013-11-07","Phrase",2,9,1.04,1.2,7,0
"2013-10-27","Broad",0,1,0,5,7,0
"2013-10-29","Broad",0,2,0,2.5,4,0
"2013-10-30","Broad",0,15,0,3.5,4,0
"2013-10-21","Broad",0,7,0,4.4,6,0
"2013-10-31","Broad",0,1,0,1,6,0
"2013-10-21","Broad",0,9,0,1.8,4,0
"2013-10-25","Broad",0,1,0,1,6,0
"2013-11-03","Exact",3,106,2.26,1.1,4,0
"2013-10-18","Phrase",0,1,0,2,4,0
"2013-10-17","Broad",0,2,0,2.5,4,0
"2013-11-07","Broad",1,8,0.87,1.1,6,0
"2013-11-04","Phrase",0,2,0,3.5,7,0
"2013-10-18","Broad",3,17,2.82,4.2,7,0
"2013-10-26","Phrase",0,1,0,2,6,0
"2013-10-22","Phrase",0,2,0,2,6,0
"2013-10-21","Broad",0,4,0,5,4,0
"2013-11-01","Broad",0,2,0,3,4,0
"2013-11-11","Broad",8,339,6.27,3.6,6,0
"2013-10-25","Broad",1,11,0.98,1.4,10,0
"2013-11-11","Broad",7,44,5.01,2.2,3,0
"2013-11-08","Broad",5,49,4.3,2.7,7,0
"2013-11-03","Broad",0,1,0,2,7,0
"2013-10-17","Broad",0,1,0,5,10,0
"2013-10-19","Broad",0,2,0,9,6,0
"2013-10-28","Exact",0,1,0,2,7,0
"2013-10-21","Phrase",0,10,0,3.3,6,0
"2013-10-17","Exact",0,1,0,3,6,0
"2013-11-07","Exact",1,8,0.97,1,3,0
"2013-10-24","Broad",0,2,0,2.5,7,0
"2013-11-07","Broad",0,9,0,3.4,6,0
"2013-10-18","Phrase",0,2,0,4.5,6,0
"2013-10-28","Broad",2,46,1.64,1.4,7,0
"2013-10-18","Exact",0,1,0,3,7,0
"2013-10-19","Broad",0,1,0,4,6,0
"2013-10-28","Broad",0,1,0,2,5,0
"2013-10-22","Broad",0,1,0,2,7,0
"2013-10-30","Phrase",0,1,0,1,7,0
"2013-10-22","Broad",1,1,0.92,2,7,0
"2013-10-24","Broad",9,380,6.3,3.9,6,0
"2013-11-06","Exact",10,192,7.95,1.1,4,0
"2013-11-10","Phrase",0,1,0,2,6,0
"2013-10-31","Broad",0,31,0,2.2,5,0
"2013-10-16","Phrase",0,38,0,3.3,6,0
"2013-10-27","Broad",0,2,0,1.5,7,0
"2013-10-27","Broad",0,1,0,1,7,0
"2013-10-24","Phrase",0,2,0,2,7,0
"2013-10-28","Phrase",0,3,0,3.7,6,0
"2013-11-12","Exact",1,3,0.24,1,7,0
"2013-11-08","Broad",0,8,0,1.9,6,0
"2013-10-19","Broad",0,4,0,1.8,9,0
"2013-10-31","Broad",0,1,0,6,7,0
"2013-10-29","Broad",2,33,1.78,2,7,0
"2013-10-31","Broad",0,9,0,2.8,6,0
"2013-10-17","Exact",5,82,4.06,1.1,4,0
"2013-10-25","Broad",0,1,0,10,6,0
"2013-11-06","Broad",0,3,0,3.7,4,0
"2013-11-07","Exact",0,1,0,1,6,0
"2013-10-14","Broad",0,1,0,4,6,0
"2013-10-22","Broad",0,18,0,2.4,5,0
"2013-11-04","Phrase",0,2,0,3,6,0
"2013-11-12","Phrase",0,42,0,4.5,6,0
"2013-10-22","Phrase",0,8,0,2.4,6,0
"2013-10-20","Broad",1,30,1,3.2,7,0
"2013-11-01","Broad",1,4,0.96,3,7,0
"2013-10-21","Broad",0,2,0,1.5,6,0
"2013-11-06","Phrase",0,1,0,1,6,0
"2013-11-11","Exact",1,1,1.27,3,5,0
"2013-11-05","Broad",6,319,10.95,2.3,6,0
"2013-11-04","Phrase",1,10,0.74,2.4,6,0
"2013-11-09","Phrase",0,3,0,1,6,0
"2013-10-17","Phrase",2,7,0.66,1.1,6,0
"2013-10-15","Exact",0,1,0,2,7,0
"2013-10-30","Phrase",0,5,0,4.6,6,0
"2013-10-30","Broad",2,35,1.02,4.1,7,0
"2013-10-22","Broad",1,3,0.55,5.3,7,0
"2013-10-15","Broad",0,2,0,2,3,0
"2013-10-28","Broad",2,76,0.73,1.8,7,0
"2013-11-07","Broad",0,1,0,2,5,0
"2013-10-17","Broad",0,2,0,4,7,0
"2013-10-28","Exact",0,1,0,2,6,0
"2013-11-04","Broad",0,1,0,2,6,0
"2013-11-01","Broad",1,21,1.65,1.8,5,0
"2013-10-14","Broad",1,11,1,3.5,6,0
"2013-10-14","Exact",0,1,0,2,7,0
"2013-11-11","Exact",0,1,0,4,7,0
"2013-10-14","Broad",0,2,0,5.5,6,0
"2013-10-28","Broad",0,23,0,4.2,5,0
"2013-10-17","Broad",0,2,0,1,7,0
"2013-11-06","Broad",0,1,0,2,6,0
"2013-10-17","Exact",3,7,1.36,1.6,6,0
"2013-10-30","Broad",1,5,1,3,6,0
"2013-10-25","Broad",0,3,0,3.7,4,0
"2013-11-05","Broad",0,1,0,6,8,0
"2013-10-16","Phrase",0,5,0,2,7,0
"2013-11-01","Phrase",0,1,0,7,6,0
"2013-11-05","Broad",0,3,0,3.3,7,0
"2013-10-17","Broad",0,2,0,1.5,4,0
"2013-10-29","Phrase",0,5,0,2,6,0
"2013-11-02","Phrase",0,1,0,1,6,0
"2013-11-10","Broad",0,11,0,1.3,7,0
"2013-10-18","Broad",0,1,0,2,6,0
"2013-10-27","Broad",0,3,0,2.7,6,0
"2013-10-31","Broad",0,2,0,1,9,0
"2013-10-28","Phrase",0,1,0,1,7,0
"2013-11-03","Exact",1,1,1.02,2,7,0
"2013-11-01","Broad",1,3,0.25,2,9,0
"2013-10-30","Broad",1,25,1.96,3,5,0
"2013-10-27","Phrase",0,1,0,1,6,0
"2013-11-11","Exact",1,13,0.75,1,3,0
"2013-10-28","Exact",0,4,0,1,7,0
"2013-11-02","Broad",0,7,0,2.3,10,0
"2013-10-14","Broad",0,4,0,4.5,6,0
"2013-10-30","Exact",0,1,0,3,7,0
"2013-11-08","Broad",0,2,0,1.5,4,0
"2013-11-07","Phrase",0,3,0,1,6,0
"2013-10-15","Exact",0,2,0,2,4,0
"2013-11-03","Broad",0,12,0,1.7,10,0
"2013-11-10","Phrase",0,9,0,1.3,5,0
"2013-10-27","Exact",0,1,0,3,7,0
"2013-10-29","Broad",0,2,0,3,6,0
"2013-10-24","Broad",0,1,0,5,7,0
"2013-11-08","Broad",0,2,0,5,7,0
"2013-11-12","Broad",0,8,0,1.8,9,0
"2013-11-09","Exact",0,1,0,4,6,0
"2013-11-07","Broad",0,2,0,1,6,0
"2013-10-24","Broad",0,1,0,1,7,0
"2013-10-16","Broad",0,7,0,3.7,6,0
"2013-10-28","Broad",0,1,0,1,8,0
"2013-11-08","Broad",0,39,0,2.3,5,0
"2013-10-14","Exact",2,98,1.92,1.2,4,0
"2013-11-02","Exact",0,1,0,1,6,0
"2013-10-26","Broad",1,2,0.87,1,5,0
"2013-10-16","Broad",0,2,0,5,3,0
"2013-10-29","Exact",1,105,0.86,1.1,4,0
"2013-10-21","Broad",1,15,0.31,2.1,7,0
"2013-11-12","Phrase",2,21,0.93,1.1,6,0
"2013-10-18","Phrase",0,1,0,2,6,0
"2013-11-12","Broad",0,4,0,3.5,6,0
"2013-10-22","Broad",0,1,0,7,5,0
"2013-11-03","Phrase",0,1,0,5,6,0
"2013-10-22","Exact",0,1,0,3,6,0
"2013-11-11","Broad",0,1,0,7,8,0
"2013-10-22","Broad",3,33,2.03,1.7,7,0
"2013-11-04","Phrase",0,1,0,3,6,0
"2013-10-29","Exact",0,1,0,1,7,0
"2013-10-28","Phrase",0,2,0,2,6,0
"2013-10-30","Phrase",2,1,2,2,6,0
"2013-11-01","Broad",0,5,0,2.2,6,0
"2013-10-28","Broad",0,2,0,2,6,0
"2013-10-30","Phrase",0,1,0,3,6,0
"2013-11-07","Broad",0,3,0,4.3,6,0
"2013-10-21","Broad",0,11,0,2,5,0
"2013-10-27","Exact",0,3,0,1,4,0
"2013-11-11","Broad",1,9,1.42,1.2,7,0
"2013-10-17","Broad",0,1,0,1,7,0
"2013-10-30","Broad",0,11,0,1.5,6,0
"2013-10-15","Broad",0,19,0,2.5,4,0
"2013-10-22","Exact",0,1,0,2,7,0
"2013-10-19","Broad",1,19,1.66,2.7,7,0
"2013-10-28","Broad",1,1,0.97,1,7,0
"2013-11-10","Broad",0,3,0,4,6,0
"2013-10-23","Broad",1,16,0.93,5.8,7,0
"2013-11-03","Exact",0,1,0,1,6,0
"2013-11-05","Broad",1,26,0.87,2.1,5,0
"2013-10-29","Phrase",0,1,0,1,6,0
"2013-11-03","Broad",1,11,0.83,3.8,7,0
"2013-10-14","Phrase",0,2,0,1,8,0
"2013-10-20","Phrase",0,1,0,9,6,0
"2013-10-26","Broad",0,3,0,1.7,6,0
"2013-10-26","Broad",0,4,0,6,6,0
"2013-11-08","Phrase",0,3,0,2.3,6,0
"2013-10-29","Phrase",0,3,0,1,7,0
"2013-10-15","Broad",0,4,0,3,6,0
"2013-10-18","Exact",1,1,0.42,1,7,0
"2013-10-27","Phrase",1,3,0.77,6,7,0
"2013-10-20","Phrase",0,4,0,1,7,0
"2013-10-28","Broad",0,2,0,3.5,6,0
"2013-10-21","Broad",0,2,0,1.5,10,0
"2013-10-18","Broad",0,3,0,2.7,7,0
"2013-10-17","Broad",0,3,0,2.7,6,0
"2013-10-27","Broad",7,178,5.81,3.3,6,0
"2013-10-14","Broad",0,1,0,1,6,0
"2013-10-17","Broad",0,6,0,3.7,6,0
"2013-10-26","Phrase",0,2,0,9,3,0
"2013-10-16","Phrase",0,1,0,4,7,0
"2013-11-12","Phrase",0,3,0,2.3,4,0
"2013-10-22","Broad",0,3,0,1.7,6,0
"2013-10-17","Exact",0,1,0,1,7,0
"2013-10-31","Broad",0,4,0,2.5,6,0
"2013-10-16","Exact",0,3,0,5,4,0
"2013-11-02","Broad",0,17,0,6.4,6,0
"2013-11-08","Phrase",0,1,0,2,8,0
"2013-11-08","Exact",0,1,0,1,6,0
"2013-11-10","Broad",0,2,0,4.5,5,0
"2013-10-15","Exact",0,2,0,1,4,0
"2013-11-11","Phrase",0,2,0,2.5,7,0
"2013-11-07","Broad",0,4,0,1.5,6,0
"2013-10-20","Broad",0,3,0,1.3,6,0
"2013-11-07","Phrase",1,1,0.53,2,7,0
"2013-10-21","Broad",0,1,0,1,6,0
"2013-10-15","Phrase",0,9,0,1.8,5,0
"2013-11-07","Broad",0,2,0,3,6,0
"2013-11-05","Phrase",0,1,0,2,6,0
"2013-10-17","Broad",2,35,3.08,2.5,6,0
"2013-11-11","Phrase",2,5,1.86,2.6,6,0
"2013-10-16","Exact",0,4,0,1,4,0
"2013-10-28","Phrase",0,1,0,1,6,0
"2013-10-23","Phrase",0,3,0,1.7,5,0
"2013-10-24","Broad",0,1,0,1,5,0
"2013-11-02","Exact",0,1,0,1,7,0
"2013-10-15","Broad",1,7,0.98,3,6,0
"2013-10-24","Broad",0,1,0,1,6,0
"2013-10-20","Broad",0,1,0,2,4,0
"2013-11-06","Broad",0,9,0,1.3,9,0
"2013-10-16","Broad",0,1,0,2,7,0
"2013-11-09","Exact",0,1,0,1,7,0
"2013-10-26","Broad",3,125,2.35,3.1,6,0
"2013-11-06","Phrase",0,2,0,2,7,0
"2013-10-18","Broad",0,1,0,1,6,0
"2013-10-31","Phrase",0,1,0,3,7,0
"2013-11-09","Broad",1,32,0.76,2,3,0
"2013-11-08","Phrase",0,2,0,2.5,7,0
"2013-10-15","Broad",0,4,0,3.8,6,0
"2013-10-26","Broad",0,12,0,2.8,5,0
"2013-11-10","Broad",0,3,0,1.7,6,0
"2013-10-29","Broad",0,5,0,1.2,6,0
"2013-10-19","Phrase",2,54,1.65,2.6,4,0
"2013-10-18","Broad",0,2,0,2,6,0
"2013-10-20","Exact",1,10,0.54,1.2,6,0
"2013-10-22","Broad",0,2,0,4,6,0
"2013-10-15","Broad",0,1,0,4,4,0
"2013-10-29","Phrase",0,1,0,1,6,0
"2013-10-14","Phrase",0,2,0,2.5,6,0
"2013-10-18","Phrase",1,10,0.66,1.2,3,0
"2013-11-06","Phrase",0,2,0,1,7,0
"2013-10-15","Broad",0,24,0,2.3,6,0
"2013-10-24","Broad",0,1,0,6,7,0
"2013-10-16","Broad",0,1,0,2,7,0
"2013-10-15","Phrase",0,1,0,1,6,0
"2013-11-10","Broad",0,1,0,1,8,0
"2013-10-28","Phrase",0,1,0,2,7,0
"2013-10-31","Broad",0,19,0,4.3,5,0
"2013-10-28","Broad",1,246,1.21,3,6,0
"2013-11-04","Exact",9,166,6.58,1,4,0
"2013-11-04","Broad",0,9,0,3.6,4,0
"2013-11-07","Broad",0,1,0,1,9,0
"2013-11-01","Broad",0,1,0,2,6,0
"2013-10-19","Broad",0,28,0,2.4,5,0
"2013-10-17","Broad",0,6,0,4,6,0
"2013-10-19","Broad",2,37,1.37,2.3,3,0
"2013-10-15","Broad",0,2,0,10.5,7,0
"2013-11-07","Broad",7,56,4.29,1.7,7,0
"2013-10-26","Phrase",0,1,0,3,6,0
"2013-10-18","Broad",0,12,0,2.3,5,0
"2013-10-19","Broad",0,28,0,2.1,4,0
"2013-10-26","Broad",0,2,0,2.5,7,0
"2013-10-31","Broad",1,1,0.94,1,6,0
"2013-10-21","Broad",0,2,0,5.5,9,0
"2013-11-01","Exact",5,66,4.45,1,4,0
"2013-10-19","Broad",0,9,0,1.9,5,0
"2013-10-18","Broad",1,21,1,2,7,0
"2013-10-28","Phrase",0,1,0,3,6,0
"2013-11-11","Exact",0,1,0,1,7,0
"2013-11-10","Broad",0,17,0,2,5,0
"2013-11-12","Phrase",0,19,0,1.3,5,0
"2013-11-05","Phrase",3,18,1.49,1.2,6,0
"2013-10-29","Broad",0,1,0,2,7,0
"2013-11-06","Broad",0,4,0,2.3,6,0
"2013-10-14","Broad",4,91,2.56,2.4,7,0
"2013-10-27","Broad",1,9,0.98,4.8,6,0
"2013-11-04","Broad",0,5,0,1.4,6,0
"2013-11-10","Phrase",0,1,0,1,7,0
"2013-11-11","Broad",0,2,0,6,6,0
"2013-10-19","Phrase",0,2,0,1.5,7,0
"2013-11-04","Broad",1,16,0.84,3.8,7,0
"2013-10-19","Broad",0,1,0,9,8,0
"2013-10-24","Exact",3,90,2.38,1.4,4,0
"2013-10-31","Exact",0,1,0,1,6,0
"2013-10-18","Broad",0,49,0,6.1,6,0
"2013-11-12","Broad",0,1,0,2,7,0
"2013-10-15","Broad",1,8,0.8,1.9,7,0
"2013-11-09","Broad",0,1,0,7,5,0
"2013-11-07","Phrase",4,110,3.21,2.7,4,0
"2013-10-16","Broad",0,4,0,4,6,0
"2013-10-31","Broad",1,5,0.99,3,6,0
"2013-10-18","Exact",0,4,0,2,4,0
"2013-10-27","Phrase",0,4,0,1.3,5,0
"2013-10-15","Broad",0,1,0,8,7,0
"2013-10-31","Broad",0,5,0,3,6,0
"2013-11-06","Broad",5,330,3.6,3.8,6,0
"2013-11-03","Broad",2,14,2.49,2.1,6,0
"2013-10-31","Broad",0,2,0,2.5,6,0
"2013-11-01","Phrase",0,2,0,2,7,0
"2013-10-21","Broad",1,43,0.73,1.8,6,0
"2013-11-10","Exact",0,1,0,1,7,0
"2013-10-16","Phrase",0,4,0,1.8,6,0
"2013-10-15","Broad",1,14,0.73,4,7,0
"2013-10-28","Broad",1,36,0.6,2.1,4,0
"2013-11-07","Exact",0,3,0,5.3,5,0
"2013-11-06","Broad",0,5,0,1.2,7,0
"2013-11-08","Phrase",0,9,0,2.4,6,0
"2013-10-18","Exact",0,1,0,1,7,0
"2013-11-08","Broad",1,5,0.76,1.4,7,0
"2013-11-01","Broad",0,4,0,1,6,0
"2013-10-29","Broad",1,40,0.75,3,7,0
"2013-11-10","Phrase",0,1,0,2,7,0
"2013-10-26","Phrase",0,3,0,1,6,0
"2013-10-17","Phrase",0,1,0,3,6,0
"2013-10-28","Broad",0,15,0,1.3,6,0
"2013-11-07","Broad",0,1,0,1,6,0
"2013-11-04","Broad",1,34,0.42,2,3,0
"2013-11-09","Broad",0,1,0,4,7,0
"2013-10-23","Phrase",0,1,0,3,7,0
"2013-10-23","Broad",1,33,0.87,2.5,4,0
"2013-10-26","Broad",0,3,0,3,7,0
"2013-10-18","Broad",0,2,0,1.5,6,0
"2013-10-24","Broad",3,90,1.54,2,7,0
"2013-10-31","Exact",0,2,0,2,6,0
"2013-10-16","Phrase",0,9,0,1.1,5,0
"2013-11-04","Broad",0,2,0,1,7,0
"2013-10-28","Broad",0,6,0,4.3,7,0
"2013-11-08","Broad",0,2,0,3.5,6,0
"2013-10-26","Phrase",0,1,0,2,7,0
"2013-10-23","Broad",0,2,0,2,6,0
"2013-11-09","Broad",0,20,0,3.6,4,0
"2013-11-05","Exact",7,213,5.42,1.1,4,0
"2013-10-28","Exact",0,1,0,2,6,0
"2013-11-08","Broad",0,3,0,1.7,5,0
"2013-11-04","Exact",1,1,0.31,2,6,0
"2013-10-29","Broad",0,4,0,2,4,0
"2013-10-27","Broad",0,1,0,9,6,0
"2013-11-06","Phrase",0,4,0,1.5,6,0
"2013-10-15","Phrase",0,1,0,2,6,0
"2013-10-31","Broad",3,29,3.29,1.8,7,0
"2013-10-30","Broad",0,4,0,6.3,6,0
"2013-11-02","Broad",0,1,0,1,6,0
"2013-10-20","Broad",2,42,1.49,1.7,7,1
"2013-10-24","Broad",0,2,0,7.5,7,0
"2013-10-17","Broad",0,2,0,3.5,8,0
"2013-11-09","Phrase",0,2,0,2,6,0
"2013-10-22","Phrase",0,1,0,2,7,0
"2013-11-08","Broad",0,4,0,4.8,6,0
"2013-10-24","Broad",0,7,0,1.9,6,0
"2013-11-04","Exact",0,3,0,2,4,0
"2013-10-17","Phrase",0,3,0,3.3,6,0
"2013-11-05","Phrase",0,1,0,3,6,0
"2013-10-15","Phrase",0,1,0,3,6,0
"2013-10-25","Broad",1,16,0.81,1.4,7,0
"2013-11-09","Broad",0,2,0,4,6,0
"2013-10-15","Phrase",1,5,0.67,1.2,7,0
"2013-10-16","Broad",0,2,0,4.5,7,0
"2013-10-25","Broad",0,48,0,2.7,4,0
"2013-11-11","Broad",1,23,1.44,2,5,0
"2013-10-26","Broad",1,4,0.3,2,7,0
"2013-10-27","Phrase",0,10,0,1.3,5,0
"2013-11-12","Phrase",1,8,0.84,1.8,6,0
"2013-10-25","Broad",0,13,0,2.5,9,0
"2013-11-01","Broad",0,1,0,1,6,0
"2013-10-27","Broad",0,10,0,1.7,7,0
"2013-10-20","Broad",0,7,0,5.6,6,0
"2013-10-27","Phrase",1,1,0.54,2,7,0
"2013-10-23","Broad",0,4,0,3,6,0
"2013-10-22","Broad",0,7,0,3,6,0
"2013-11-02","Phrase",0,3,0,1,6,0
"2013-10-27","Broad",0,2,0,3.5,6,0
"2013-10-23","Phrase",0,2,0,3,7,0
"2013-10-27","Phrase",0,2,0,5.5,6,0
"2013-10-27","Broad",0,8,0,2.3,6,0
"2013-10-14","Phrase",1,7,1.95,1.6,5,0
"2013-11-09","Exact",1,76,0.77,1.1,4,0
"2013-10-31","Broad",0,16,0,2.3,5,0
"2013-11-11","Exact",0,1,0,2,4,0
"2013-11-09","Phrase",0,14,0,2.6,6,0
"2013-10-14","Broad",9,417,12.76,1.6,6,0
"2013-10-23","Phrase",0,8,0,3.4,6,0
"2013-11-03","Broad",3,28,3.88,1.7,7,0
"2013-11-08","Broad",1,26,0.65,2.8,4,0
"2013-10-16","Broad",0,7,0,3.1,6,0
"2013-10-26","Exact",0,1,0,1,7,0
"2013-11-05","Broad",0,2,0,5,6,0
"2013-10-27","Broad",0,5,0,1.2,7,0
"2013-10-19","Broad",0,4,0,5.3,6,0
"2013-10-15","Broad",2,40,1.53,1.7,3,0
"2013-10-26","Broad",0,1,0,1,6,0
"2013-10-17","Phrase",0,1,0,2,7,0
"2013-10-30","Broad",0,10,0,3.8,6,0
"2013-10-26","Broad",0,22,0,2.2,3,0
